Ship_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Operational_Cost_USD,Cluster
Fish Carrier,Critical,18.461839956839363,2833.76837152345,1506.5197583982426,449691.6152281549,0
Fish Carrier,Good,10.347893932115422,693.9037372421928,1106.8932054502638,361839.722001128,0
Fish Carrier,Fair,19.011009581805727,1303.508227417943,87.99694145236674,452221.8390591939,0
Bulk Carrier,Good,16.466417293735134,582.182245734157,86.7536116643746,395672.15828999056,2
Bulk Carrier,Good,21.678428874293758,516.5729042526864,251.20445535281783,495422.7732912332,2
Bulk Carrier,Critical,22.063352955181287,1909.43887686768,785.0131255944134,157288.37530626004,2
Container Ship,Good,11.550694087545676,863.6013108134779,240.67935520806418,437586.74901065865,3
Fish Carrier,Critical,13.215954149049779,2148.6606484296776,1866.0489626409567,276617.9405210979,0
Container Ship,Critical,19.36405779496085,1298.4886454055595,1425.4151608195216,256183.71388329696,3
Tanker,Critical,22.939161498838,1336.2480971550058,1483.1157171673228,473121.5467345747,1
Fish Carrier,Critical,13.240822047666844,1496.2541838277634,375.1330084386084,198961.8772021236,0
Bulk Carrier,Critical,16.107415059764584,2988.906739438772,1361.9835086015453,426908.2492034059,2
Bulk Carrier,Good,18.92486669421083,2546.5884815722884,643.7392436483951,106936.72039924248,2
Bulk Carrier,Critical,14.368328236231562,2566.685636740826,933.7265837504152,376759.507114747,2
Bulk Carrier,Critical,15.448763504957077,2884.916246561563,731.2101388769488,136372.26958901546,2
Fish Carrier,Fair,20.51372175156673,2320.632751273543,1447.9797673969874,137562.99465323624,0
Tanker,Fair,24.314302875968902,1730.187279118051,1500.9666324619225,106444.97501589038,1
Tanker,Fair,21.71557339848715,2254.4522192884724,1839.123078622823,140467.2647552798,1
Bulk Carrier,Critical,11.8854581980654,562.4041950534174,1387.3884924550332,392323.6959038557,2
Tanker,Critical,20.649344416008468,1696.9082421562932,569.5787946126369,184068.51449145522,1
Fish Carrier,Fair,15.863137147525524,2691.7511170578146,746.2928679135831,328082.53333599115,0
Tanker,Good,20.12715131135006,522.9352122317555,1727.8396285168055,50495.18431559569,1
Fish Carrier,Critical,17.190250488321507,1762.7926675532294,1333.0601500671908,430496.7214094867,0
Fish Carrier,Good,11.202614160131198,2779.579658477982,1823.2968081579916,363937.76967749535,0
Bulk Carrier,Good,22.236024376414697,2977.654848302549,692.7410758483571,90008.81332797217,2
Bulk Carrier,Fair,19.859674269827423,1870.911255595036,1916.8195268224372,314203.5470520687,2
Tanker,Fair,13.529167720009632,2619.8652931967144,506.48652227769844,315650.74489788973,1
Container Ship,Critical,19.579171690516503,1379.7083116393803,612.9849082382393,243904.58203021676,3
Bulk Carrier,Critical,20.40873371174958,2789.0949352417924,1442.2031241420675,194921.83301773743,2
Fish Carrier,Good,19.869490070509823,2193.2101840306177,583.1727961550073,412704.8315814409,0
Container Ship,Fair,11.083231788054013,1534.7261080097169,494.6050244554981,110424.14325853123,3
Fish Carrier,Fair,12.260038127357866,1481.1501177616044,1530.879769096147,311747.4581159006,0
Bulk Carrier,Fair,17.31636252696494,2790.7856255055917,791.5505898227847,393272.08518409927,2
Bulk Carrier,Good,20.92122002187341,534.2026086772316,606.2504636516657,441988.90632379625,2
Tanker,Critical,18.2204868948155,2594.9438095657174,266.60591170823784,128189.10514062816,1
Bulk Carrier,Fair,23.99785340710109,2169.32505067906,779.5292915368939,324507.6163747064,2
Container Ship,Good,12.60383883023766,2417.9041678282565,1919.940998313317,108773.79920965299,3
Fish Carrier,Critical,16.098332583931356,2344.2929500693062,525.6028389191775,13498.52520798234,0
Tanker,Good,17.76920937669702,1928.9153876475025,1280.022302880346,386265.3882135362,1
Fish Carrier,Good,14.22446075824598,1848.210152257249,72.03902838359534,223783.11566258964,0
Bulk Carrier,Good,24.25580159197432,1148.454215133579,1468.6182878580594,341801.5702196409,2
Tanker,Fair,23.26866849677859,2063.120534913606,861.7273883410021,470727.0178184052,1
Fish Carrier,Fair,13.481103811359242,561.7833887325819,1928.1240149475848,159489.09188182585,0
Bulk Carrier,Good,21.46476081386526,2894.195634928428,1465.7957337650057,298325.33278218494,2
Container Ship,Critical,12.041368053284188,2145.238658905057,1389.8908568633478,114394.18220250704,3
Tanker,Critical,10.182573544260546,1329.8497402632752,1035.8108297722392,349986.917706435,1
Fish Carrier,Critical,21.531517084886435,1689.426870126753,563.1696118938384,126558.1508021026,0
Fish Carrier,Critical,17.47697830223051,1154.7159909206275,1968.1558677001944,293650.00570788386,0
Fish Carrier,Critical,10.10565739750426,2677.933111723059,1206.6645941653662,419519.64912075584,0
Bulk Carrier,Good,13.654582167748792,1362.158760119933,1352.4736302630822,345537.8587697411,2
Bulk Carrier,Good,23.08493526947207,1772.1850976351293,529.0550674557122,380530.23712224734,2
Tanker,Good,24.8034790613178,2966.157869588952,667.2695497430209,343464.97154013824,1
Fish Carrier,Fair,22.79274978124812,2163.381737542798,1228.3867727996062,167258.8441090294,0
Bulk Carrier,Fair,23.83759679488209,816.3846744225805,996.8021875718562,128050.25623425371,2
Bulk Carrier,Critical,17.989232863161522,2369.14137238307,1445.58905649393,162919.7245665687,2
Container Ship,Critical,12.747762275475832,2960.077531177488,661.8322259720738,483418.9871224547,3
Container Ship,Critical,15.891656076432954,887.8746689368611,1420.0037024035262,216733.7244808524,3
Tanker,Critical,19.25816839648056,1962.437192802449,960.914101775518,435213.6108053275,1
Tanker,Fair,19.17457634934753,2261.6312896915438,342.87789977053114,301178.6069223709,1
Bulk Carrier,Fair,22.943008636272488,1642.084098474964,1053.2744492058298,118995.20596379109,2
Tanker,Good,18.98564699003718,633.2926599016018,224.0993714466565,330577.93435887084,1
Fish Carrier,Fair,23.798576192913995,885.3746445569278,568.5714743668934,342007.98002083105,0
Container Ship,Critical,19.342981102270997,1402.2818605755544,1743.143791145333,389806.0615630965,3
Bulk Carrier,Critical,17.341671690641956,811.3290121454527,763.4626164612037,295534.39888091444,2
Bulk Carrier,Fair,21.27608515009038,1436.8668802712964,1664.988459594735,44592.55091715173,2
Fish Carrier,Good,21.631055736515663,1523.1175855222189,477.5826221234677,386207.5011882505,0
Tanker,Critical,22.747878598020243,896.9650769251891,625.6302304410035,486267.78462703706,1
Tanker,Good,14.945406131455671,896.1230162105783,754.5849042589531,237443.4471986402,1
Container Ship,Critical,16.025343536978987,2226.3448860901035,182.1153480794103,105117.08519003226,3
Bulk Carrier,Good,18.42013689842093,650.7027178378921,1146.0160636312903,11376.00560924923,2
Tanker,Fair,16.788739355996523,1185.2493317662088,1291.9720916050908,259124.72851590297,1
Bulk Carrier,Fair,16.86260735268923,1556.924541175042,591.3622020846706,203985.6667561289,2
Fish Carrier,Critical,11.372478054684125,2665.33810872403,531.2215397657683,171840.88478018023,0
Bulk Carrier,Critical,17.957407389237467,1186.110161772326,1071.2925540470846,276279.31110680546,2
Bulk Carrier,Good,24.91825539015376,1543.5176506192886,842.1747265043193,481649.6147557084,2
Container Ship,Good,15.964241587158458,2899.3311423580594,958.1806377801904,217860.34301810825,3
Bulk Carrier,Good,22.352484201263746,940.4919339921748,1005.3235493358912,333545.2990611084,2
Fish Carrier,Good,11.001116870010993,2936.3806505049934,855.4504756219657,259671.5798072149,0
Container Ship,Critical,12.333082515900443,1832.614300014869,318.96299063670926,294203.5248887426,3
Fish Carrier,Critical,18.053444524877317,1496.4575719429754,178.01110536667932,64004.48698034289,0
Fish Carrier,Good,13.83468652810495,2424.201707710965,526.8251696123745,420391.64152733004,0
Container Ship,Critical,14.84278441880086,1727.5634601735069,1400.3326362996966,293557.8609511435,3
Fish Carrier,Good,15.281081227604098,1234.184659761936,1258.1091104297018,141480.31026890146,0
Fish Carrier,Critical,24.095918577106158,1852.2837404897664,1831.9162917113588,418210.8824471447,0
Tanker,Good,11.898020985678778,573.5560717052813,1569.236686853113,230790.07299971493,1
Bulk Carrier,Critical,14.1468289529426,1160.7665012707716,1763.0455438632073,131001.5155108466,2
Bulk Carrier,Fair,14.448388381895812,2795.3149182193374,1877.602336864156,184410.12620708055,2
Bulk Carrier,Good,22.174834023652544,1884.9365405804533,1268.4557424269458,456222.0639925813,2
Container Ship,Fair,22.77215711757814,607.5062561280515,1478.5884969026008,241385.6214543008,3
Fish Carrier,Critical,23.03308975159524,918.7508157449254,1534.757806952788,305861.9442452656,0
Tanker,Fair,13.164086804893268,1488.3629229257908,294.904592937061,116922.67546886177,1
Fish Carrier,Critical,19.36705812585782,1467.4098462414197,1236.7955279730763,474907.1650559191,0
Bulk Carrier,Good,15.879638415845458,1260.1185687157852,456.0243992258645,420050.5758549456,2
Tanker,Critical,17.8215777186938,1854.971805368357,274.86438990352417,141686.29983852096,1
Bulk Carrier,Good,15.55313187023757,1853.021297290303,627.7743634859806,396440.3584630198,2
Tanker,Good,11.588565842764345,2463.81914934127,319.4314180568622,143796.31474925033,1
Container Ship,Fair,19.42704449882985,2297.479770389505,1780.301503806391,102985.21880239976,3
Container Ship,Fair,24.404478343806908,833.0679317559604,142.65964037514277,264260.5572304127,3
Tanker,Critical,16.496917804917828,699.5673322992463,1477.6430782920663,320747.5135332697,1
Fish Carrier,Good,17.243096604693832,2723.706955298426,983.7348076389094,196137.4857668187,0
Fish Carrier,Fair,22.28966274795125,925.940963400338,998.6938909815228,325143.49617474293,0
Fish Carrier,Critical,15.433518394077286,1349.4546811845694,1031.007261543847,304351.05509400927,0
Fish Carrier,Critical,12.37784914764376,1211.4764053849558,1877.781177101407,450469.6915690234,0
Fish Carrier,Fair,18.868795350652128,1684.5454331985736,944.8126642952024,434686.012334692,0
Tanker,Fair,17.086049722058153,958.5888988227284,1093.1957240489423,11170.786830891884,1
Bulk Carrier,Fair,20.148455298066736,2995.244509235739,1652.492891576066,458976.91895434033,2
Container Ship,Fair,15.532102383919067,1338.504390455044,967.3066047272612,36067.441570779774,3
Bulk Carrier,Good,16.318349704081136,2809.830875505853,568.0259527596293,259728.31194785,2
Fish Carrier,Good,10.239103384912925,1136.6740381721822,526.8380701671372,154240.62905425363,0
Tanker,Critical,11.210318979423848,1269.7324988590642,1330.8352382676353,344197.9482626785,1
Tanker,Critical,12.576364291267442,2249.7352050980503,903.2808667664036,335082.7540865805,1
Bulk Carrier,Critical,18.31536925707208,1664.5083966144607,1049.512914705908,472199.5795156073,2
Tanker,Critical,24.32921069220607,2697.984093235013,928.8607553692016,376514.59985236346,1
Tanker,Fair,12.48325043413274,2071.851650051888,361.2322819813676,272050.9051588376,1
Container Ship,Good,10.454189613697364,2199.600552225237,750.7358735981812,291379.62216782983,3
Tanker,Fair,11.087792232681956,1463.2006095482416,1761.8925762954525,416010.5439743461,1
Fish Carrier,Good,15.114176700380344,1995.8268869951737,1261.3747591854858,388140.63704778935,0
Fish Carrier,Good,15.742621192500923,2640.453274816961,1676.3344494196958,345285.87532218447,0
Tanker,Good,17.7599076422427,2363.140956337468,566.3416511836482,355269.29917613545,1
Fish Carrier,Critical,11.686889396787901,1642.8983871198884,1193.0734148094227,56593.169415871,0
Fish Carrier,Critical,24.745657382429464,2277.9071820178315,561.9225399016884,421309.5080826816,0
Bulk Carrier,Fair,20.068748287734188,2355.788997840152,1039.9695821449895,374007.9199230266,2
Bulk Carrier,Good,14.447470697842938,1401.178678197953,1589.6842479493612,407423.155237233,2
Container Ship,Fair,19.67507213207788,1529.454874813428,609.4307028979404,52229.52928691651,3
Bulk Carrier,Fair,12.912912744910614,2299.758530638652,1579.8362123765444,194589.5945253565,2
Container Ship,Fair,10.174080879032308,1739.1173717760096,1660.327916766248,404645.9281650794,3
Bulk Carrier,Critical,22.2719910213493,956.4220441827847,1538.0007660189713,77470.9847478331,2
Bulk Carrier,Critical,17.044790275073044,1210.3409871604167,1158.078330265045,355341.433666108,2
Fish Carrier,Critical,17.912226827742646,2590.4508462850717,1034.2609980291436,263064.84238573915,0
Bulk Carrier,Critical,14.472635267417772,1348.8290589170429,217.84396293508553,174171.2677292156,2
Bulk Carrier,Fair,24.88832690438895,2256.689264853077,644.556307993497,451386.349113268,2
Container Ship,Good,19.94090446645452,2624.1998979703512,596.1938846622518,87770.61441512001,3
Bulk Carrier,Fair,23.60361252451651,770.1477245952794,1758.145936739832,374858.7776037403,2
Fish Carrier,Critical,23.53185755888943,2087.8305115941016,1786.474187303405,226420.90596338155,0
Fish Carrier,Critical,22.88541403609394,923.3846967088006,1901.873722380992,85880.9134311614,0
Fish Carrier,Fair,20.8590370915056,1015.7873601783936,358.9512834459691,330884.3856961367,0
Container Ship,Critical,22.52200585482392,2091.207307687833,64.90273447667221,118046.3732625607,3
Bulk Carrier,Good,13.59354588811156,2780.6389306879096,457.98609703182353,445828.3725610096,2
Fish Carrier,Good,17.709556896516656,1216.4813873296391,1708.070510637077,82655.81799323708,0
Fish Carrier,Good,14.63970514689371,2293.602699292488,799.3118591030915,407411.22852487495,0
Container Ship,Fair,12.334327249336813,848.6987878900331,1105.5179793245811,449584.1520381892,3
Bulk Carrier,Critical,10.574199328207246,1133.9970987231,1193.0984605030812,94427.03122655093,2
Container Ship,Fair,13.930437093400284,2529.2583872852847,73.45722750189691,180782.400234122,3
Bulk Carrier,Critical,21.57189449337224,1058.0827863088357,1486.3341364683058,247139.69397184704,2
Container Ship,Fair,22.12283817041459,1962.1806890779085,1874.8119143639387,88153.07812122407,3
Bulk Carrier,Critical,15.344910840826117,614.8680909859477,1006.1950092732012,369442.0055516904,2
Container Ship,Critical,23.49895219260988,2837.3360241736477,559.6757074108101,149185.6653710089,3
Tanker,Critical,14.12900701950634,1664.1125315360644,417.14843372544647,454002.6592277631,1
Bulk Carrier,Fair,15.544154559814594,1452.972477110708,1620.9184158573223,404524.06774613657,2
Container Ship,Critical,19.832938673617296,1450.3686877001808,411.9224911681015,466325.64830067626,3
Container Ship,Fair,24.322556632637195,652.6238838838249,1574.3640446244997,225466.7390467443,3
Bulk Carrier,Critical,12.703623064835204,2871.833630959237,1785.583569612067,317929.8195265294,2
Tanker,Critical,12.519833543014157,2663.7740182956054,668.6297872643726,178910.0334238746,1
Container Ship,Critical,12.056820197019828,2580.16870466221,1253.3636989054587,182728.60467414744,3
Fish Carrier,Good,17.267732472487015,596.6443111480799,1666.7978480130548,57694.018881015596,0
Bulk Carrier,Good,14.540932992111184,2726.1502013299632,301.5259500404861,258573.53544914152,2
Tanker,Good,14.231627262706606,1847.8794922398852,1399.8948925794718,338701.2559828652,1
Container Ship,Good,17.461244653249057,1301.069216800523,985.6305074191768,223444.1482252637,3
Bulk Carrier,Fair,12.210300748619176,2871.749825986607,1765.428106782415,211547.30001506463,2
Bulk Carrier,Good,16.288489884759485,1643.7922978457568,140.65266350109664,359158.1498727504,2
Bulk Carrier,Fair,16.02688617839631,2868.895157355318,333.06974392882466,455970.10994794,2
Tanker,Fair,24.568775528458985,1837.2248922900037,797.2784476784,99224.94386537507,1
Bulk Carrier,Good,22.45442924145273,2956.699514666019,1012.7873186389904,316374.718109152,2
Container Ship,Good,14.261638141283465,2113.0834924000646,464.6351358266786,465771.5491773753,3
Tanker,Fair,18.04991171265184,1025.5961187655614,688.4137447467489,308772.75586235174,1
Fish Carrier,Good,14.339337824639468,1842.885770070052,524.1049524732518,170948.2736534184,0
Tanker,Fair,10.84956015927652,2557.313541032316,979.2094864406204,391215.6310825215,1
Container Ship,Critical,17.418858130548358,2921.830222857785,1995.4172437510144,248913.22939717045,3
